Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
25.629	15:18:25.561	43.462229950	1.272889989	0.244571	0.239474	126
25.879	15:18:25.811	43.462229950	1.272889989	0.244571	0.239474	126
26.129	15:18:26.061	43.462229950	1.272889989	0.244571	0.239474	126
26.379	15:18:26.311	43.462229950	1.272889989	0.244571	0.239474	126
26.629	15:18:26.561	43.462229950	1.272889989	0.244571	0.239474	126
26.879	15:18:26.811	43.462229950	1.272889989	0.244571	0.239474	126
27.129	15:18:27.061	43.462229950	1.272889989	0.244571	0.239474	126
27.379	15:18:27.311	43.462229950	1.272889989	0.244571	0.239474	126
27.629	15:18:27.561	43.462229950	1.272889989	0.244571	0.239474	126
27.879	15:18:27.811	43.462229950	1.272889989	0.244571	0.239474	126
28.129	15:18:28.061	43.462229950	1.272889989	0.244571	0.239474	126
28.379	15:18:28.311	43.462229950	1.272889989	0.244571	0.239474	126
28.629	15:18:28.561	43.462229950	1.272889989	0.244571	0.239474	126
28.879	15:18:28.811	43.462229950	1.272889989	0.994286	0.239474	126
29.129	15:18:29.061	43.462229950	1.272889989	0.994286	0.239474	126
29.379	15:18:29.311	43.462229950	1.272889989	0.994286	0.239474	126
29.629	15:18:29.561	43.462229950	1.272889989	0.994286	0.239474	121
29.879	15:18:29.811	43.462229950	1.272889989	0.871429	0.239474	121
30.129	15:18:30.061	43.462229950	1.272889989	0.871429	0.239474	121
30.379	15:18:30.311	43.462229950	1.272889989	0.871429	0.207974	121
30.629	15:18:30.561	43.462229950	1.272889989	0.871429	0.207974	121
