Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
3056.724	10:01:28.134	43.462229950	1.272889989	0.331823	113
3056.974	10:01:28.384	43.462229950	1.272889989	0.331823	113
3057.224	10:01:28.634	43.462229950	1.272889989	0.331823	113
3057.474	10:01:28.884	43.462229950	1.272889989	0.331823	113
3057.724	10:01:29.134	43.462229950	1.272889989	0.331823	113
3057.974	10:01:29.384	43.462229950	1.272889989	0.331823	113
3058.224	10:01:29.634	43.462229950	1.272889989	0.331823	113
3058.474	10:01:29.884	43.462229950	1.272889989	0.331823	113
3058.724	10:01:30.134	43.462229950	1.272889989	0.331823	113
3058.974	10:01:30.384	43.462229950	1.272889989	0.331823	113
3059.224	10:01:30.634	43.462229950	1.272889989	0.331823	113
3059.474	10:01:30.884	43.462229950	1.272889989	0.316019	113
3059.724	10:01:31.134	43.462229950	1.272889989	0.316019	113
3059.974	10:01:31.384	43.462229950	1.272889989	0.316019	113
3060.224	10:01:31.634	43.462229950	1.272889989	0.316019	113
3060.474	10:01:31.884	43.462229950	1.272889989	0.316019	113
3060.724	10:01:32.134	43.462229950	1.272889989	0.316019	113
3060.974	10:01:32.384	43.462229950	1.272889989	0.316019	113
3061.224	10:01:32.634	43.462229950	1.272889989	0.316019	113
3061.474	10:01:32.884	43.462229950	1.272889989	0.316019	113
3061.724	10:01:33.134	43.462229950	1.272889989	0.316019	113
3061.974	10:01:33.384	43.462229950	1.272889989	0.316019	113
3062.224	10:01:33.634	43.462229950	1.272889989	0.316019	113
3062.474	10:01:33.884	43.462229950	1.272889989	0.31005	113
3062.724	10:01:34.134	43.462229950	1.272889989	0.31005	114
3062.974	10:01:34.384	43.462229950	1.272889989	0.31005	114
3063.224	10:01:34.634	43.462229950	1.272889989	0.31005	114
3063.474	10:01:34.884	43.462229950	1.272889989	0.31005	114
3063.724	10:01:35.134	43.462229950	1.272889989	0.31005	114
3063.974	10:01:35.384	43.462229950	1.272889989	0.31005	114
3064.224	10:01:35.634	43.462229950	1.272889989	0.31005	114
3064.474	10:01:35.884	43.462229950	1.272889989	0.31005	114
3064.724	10:01:36.134	43.462229950	1.272889989	0.31005	113
3064.974	10:01:36.384	43.462229950	1.272889989	0.31005	113
3065.224	10:01:36.634	43.462229950	1.272889989	0.31005	113
3065.474	10:01:36.884	43.462229950	1.272889989	0.29321	113
3065.724	10:01:37.134	43.462229950	1.272889989	0.29321	113
3065.974	10:01:37.384	43.462229950	1.272889989	0.29321	113
3066.224	10:01:37.634	43.462229950	1.272889989	0.29321	113
3066.474	10:01:37.884	43.462229950	1.272889989	0.29321	113
3066.724	10:01:38.134	43.462229950	1.272889989	0.29321	113
3066.974	10:01:38.384	43.462229950	1.272889989	0.29321	113
3067.224	10:01:38.634	43.462229950	1.272889989	0.29321	113
3067.474	10:01:38.884	43.462229950	1.272889989	0.29321	113
3067.724	10:01:39.134	43.462229950	1.272889989	0.29321	113
3067.974	10:01:39.384	43.462229950	1.272889989	0.29321	113
3068.224	10:01:39.634	43.462229950	1.272889989	0.29321	113
3068.474	10:01:39.884	43.462229950	1.272889989	0.29321	113
3068.724	10:01:40.134	43.462229950	1.272889989	0.29321	113
3068.974	10:01:40.384	43.462229950	1.272889989	0.29321	113
3069.224	10:01:40.634	43.462229950	1.272889989	0.29321	113
3069.474	10:01:40.884	43.462229950	1.272889989	0.29321	113
3069.724	10:01:41.134	43.462229950	1.272889989	0.29321	113
3069.974	10:01:41.384	43.462229950	1.272889989	0.29321	113
3070.224	10:01:41.634	43.462229950	1.272889989	0.29321	113
3070.474	10:01:41.884	43.462229950	1.272889989	0.29321	113
3070.724	10:01:42.134	43.462229950	1.272889989	0.29321	113
3070.974	10:01:42.384	43.462229950	1.272889989	0.29321	113
3071.224	10:01:42.634	43.462229950	1.272889989	0.29321	113
3071.474	10:01:42.884	43.462229950	1.272889989	0.321958	113
3071.724	10:01:43.134	43.462229950	1.272889989	0.321958	113
3071.974	10:01:43.384	43.462229950	1.272889989	0.321958	113
3072.224	10:01:43.634	43.462229950	1.272889989	0.321958	113
3072.474	10:01:43.884	43.462229950	1.272889989	0.321958	113
3072.724	10:01:44.134	43.462229950	1.272889989	0.321958	113
3072.974	10:01:44.384	43.462229950	1.272889989	0.321958	113
3073.224	10:01:44.634	43.462229950	1.272889989	0.321958	113
3073.474	10:01:44.884	43.462229950	1.272889989	0.321958	113
3073.724	10:01:45.134	43.462229950	1.272889989	0.321958	113
3073.974	10:01:45.384	43.462229950	1.272889989	0.321958	113
3074.224	10:01:45.634	43.462229950	1.272889989	0.321958	113
3074.474	10:01:45.884	43.462229950	1.272889989	0.316015	113
3074.724	10:01:46.134	43.462229950	1.272889989	0.316015	113
3074.974	10:01:46.384	43.462229950	1.272889989	0.316015	113
3075.224	10:01:46.634	43.462229950	1.272889989	0.316015	113
3075.474	10:01:46.884	43.462229950	1.272889989	0.316015	113
3075.724	10:01:47.134	43.462229950	1.272889989	0.316015	113
3075.974	10:01:47.384	43.462229950	1.272889989	0.316015	113
3076.224	10:01:47.634	43.462229950	1.272889989	0.316015	113
3076.474	10:01:47.884	43.462229950	1.272889989	0.316015	113
3076.724	10:01:48.134	43.462229950	1.272889989	0.316015	113
3076.974	10:01:48.384	43.462229950	1.272889989	0.316015	113
3077.224	10:01:48.634	43.462229950	1.272889989	0.316015	113
3077.474	10:01:48.884	43.462229950	1.272889989	0.325805	113
3077.724	10:01:49.134	43.462229950	1.272889989	0.325805	113
3077.974	10:01:49.384	43.462229950	1.272889989	0.325805	113
3078.224	10:01:49.634	43.462229950	1.272889989	0.325805	113
3078.474	10:01:49.884	43.462229950	1.272889989	0.325805	113
3078.724	10:01:50.134	43.462229950	1.272889989	0.325805	113
3078.974	10:01:50.384	43.462229950	1.272889989	0.325805	113
3079.224	10:01:50.634	43.462229950	1.272889989	0.325805	113
3079.474	10:01:50.884	43.462229950	1.272889989	0.325805	113
3079.724	10:01:51.134	43.462229950	1.272889989	0.325805	113
3079.974	10:01:51.384	43.462229950	1.272889989	0.325805	113
3080.224	10:01:51.634	43.462229950	1.272889989	0.325805	113
3080.474	10:01:51.884	43.462229950	1.272889989	0.322723	113
3080.724	10:01:52.134	43.462229950	1.272889989	0.322723	113
3080.974	10:01:52.384	43.462229950	1.272889989	0.322723	113
3081.224	10:01:52.634	43.462229950	1.272889989	0.322723	113
3081.474	10:01:52.884	43.462229950	1.272889989	0.322723	113
3081.724	10:01:53.134	43.462229950	1.272889989	0.322723	113
3081.974	10:01:53.384	43.462229950	1.272889989	0.322723	113
3082.224	10:01:53.634	43.462229950	1.272889989	0.322723	113
3082.474	10:01:53.884	43.462229950	1.272889989	0.322723	113
3082.724	10:01:54.134	43.462229950	1.272889989	0.322723	113
3082.974	10:01:54.384	43.462229950	1.272889989	0.322723	113
3083.224	10:01:54.634	43.462229950	1.272889989	0.322723	113
3083.474	10:01:54.884	43.462229950	1.272889989	0.334631	113
3083.724	10:01:55.134	43.462229950	1.272889989	0.334631	113
3083.974	10:01:55.384	43.462229950	1.272889989	0.334631	113
3084.224	10:01:55.634	43.462229950	1.272889989	0.334631	113
3084.474	10:01:55.884	43.462229950	1.272889989	0.334631	113
3084.724	10:01:56.134	43.462229950	1.272889989	0.334631	113
3084.974	10:01:56.384	43.462229950	1.272889989	0.334631	113
3085.224	10:01:56.634	43.462229950	1.272889989	0.334631	113
3085.474	10:01:56.884	43.462229950	1.272889989	0.334631	113
3085.724	10:01:57.134	43.462229950	1.272889989	0.334631	113
3085.974	10:01:57.384	43.462229950	1.272889989	0.334631	113
3086.224	10:01:57.634	43.462229950	1.272889989	0.334631	113
3086.474	10:01:57.884	43.462229950	1.272889989	0.344902	113
3086.724	10:01:58.134	43.462229950	1.272889989	0.344902	113
3086.974	10:01:58.384	43.462229950	1.272889989	0.344902	113
3087.224	10:01:58.634	43.462229950	1.272889989	0.344902	113
3087.474	10:01:58.884	43.462229950	1.272889989	0.344902	113
3087.724	10:01:59.134	43.462229950	1.272889989	0.344902	113
3087.974	10:01:59.384	43.462229950	1.272889989	0.344902	113
3088.224	10:01:59.634	43.462229950	1.272889989	0.344902	113
3088.474	10:01:59.884	43.462229950	1.272889989	0.344902	113
3088.724	10:02:0.134	43.462229950	1.272889989	0.344902	112
3088.974	10:02:0.384	43.462229950	1.272889989	0.344902	112
3089.224	10:02:0.634	43.462229950	1.272889989	0.344902	112
3089.474	10:02:0.884	43.462229950	1.272889989	0.331753	112
3089.724	10:02:1.134	43.462229950	1.272889989	0.331753	112
3089.974	10:02:1.384	43.462229950	1.272889989	0.331753	112
3090.224	10:02:1.634	43.462229950	1.272889989	0.331753	112
3090.474	10:02:1.884	43.462229950	1.272889989	0.331753	112
3090.724	10:02:2.134	43.462229950	1.272889989	0.331753	113
3090.974	10:02:2.384	43.462229950	1.272889989	0.331753	113
3091.224	10:02:2.634	43.462229950	1.272889989	0.331753	113
3091.474	10:02:2.884	43.462229950	1.272889989	0.331753	113
3091.724	10:02:3.134	43.462229950	1.272889989	0.331753	113
3091.974	10:02:3.384	43.462229950	1.272889989	0.331753	113
3092.224	10:02:3.634	43.462229950	1.272889989	0.331753	113
3092.474	10:02:3.884	43.462229950	1.272889989	0.33164	113
3092.724	10:02:4.134	43.462229950	1.272889989	0.33164	113
3092.974	10:02:4.384	43.462229950	1.272889989	0.33164	113
3093.224	10:02:4.634	43.462229950	1.272889989	0.33164	113
3093.474	10:02:4.884	43.462229950	1.272889989	0.33164	113
3093.724	10:02:5.134	43.462229950	1.272889989	0.33164	113
3093.974	10:02:5.384	43.462229950	1.272889989	0.33164	113
3094.224	10:02:5.634	43.462229950	1.272889989	0.33164	113
3094.474	10:02:5.884	43.462229950	1.272889989	0.33164	113
3094.724	10:02:6.134	43.462229950	1.272889989	0.33164	112
3094.974	10:02:6.384	43.462229950	1.272889989	0.33164	112
3095.224	10:02:6.634	43.462229950	1.272889989	0.33164	112
3095.474	10:02:6.884	43.462229950	1.272889989	0.307263	112
3095.724	10:02:7.134	43.462229950	1.272889989	0.307263	112
3095.974	10:02:7.384	43.462229950	1.272889989	0.307263	112
3096.224	10:02:7.634	43.462229950	1.272889989	0.307263	112
3096.474	10:02:7.884	43.462229950	1.272889989	0.307263	112
3096.724	10:02:8.134	43.462229950	1.272889989	0.307263	112
3096.974	10:02:8.384	43.462229950	1.272889989	0.307263	112
3097.224	10:02:8.634	43.462229950	1.272889989	0.307263	112
3097.474	10:02:8.884	43.462229950	1.272889989	0.307263	112
3097.724	10:02:9.134	43.462229950	1.272889989	0.307263	112
3097.974	10:02:9.384	43.462229950	1.272889989	0.307263	112
3098.224	10:02:9.634	43.462229950	1.272889989	0.307263	112
3098.474	10:02:9.884	43.462229950	1.272889989	0.332197	112
3098.724	10:02:10.134	43.462229950	1.272889989	0.332197	112
3098.974	10:02:10.384	43.462229950	1.272889989	0.332197	112
3099.224	10:02:10.634	43.462229950	1.272889989	0.332197	112
3099.474	10:02:10.884	43.462229950	1.272889989	0.332197	112
3099.724	10:02:11.134	43.462229950	1.272889989	0.332197	112
3099.974	10:02:11.384	43.462229950	1.272889989	0.332197	112
3100.224	10:02:11.634	43.462229950	1.272889989	0.332197	112
3100.474	10:02:11.884	43.462229950	1.272889989	0.332197	112
3100.724	10:02:12.134	43.462229950	1.272889989	0.332197	112
3100.974	10:02:12.384	43.462229950	1.272889989	0.332197	112
3101.224	10:02:12.634	43.462229950	1.272889989	0.332197	112
3101.474	10:02:12.884	43.462229950	1.272889989	0.341151	112
3101.724	10:02:13.134	43.462229950	1.272889989	0.341151	112
3101.974	10:02:13.384	43.462229950	1.272889989	0.341151	112
3102.224	10:02:13.634	43.462229950	1.272889989	0.341151	112
3102.474	10:02:13.884	43.462229950	1.272889989	0.341151	112
3102.724	10:02:14.134	43.462229950	1.272889989	0.341151	112
3102.974	10:02:14.384	43.462229950	1.272889989	0.341151	112
3103.224	10:02:14.634	43.462229950	1.272889989	0.341151	112
3103.474	10:02:14.884	43.462229950	1.272889989	0.341151	112
3103.724	10:02:15.134	43.462229950	1.272889989	0.341151	112
3103.974	10:02:15.384	43.462229950	1.272889989	0.341151	112
3104.224	10:02:15.634	43.462229950	1.272889989	0.341151	112
3104.474	10:02:15.884	43.462229950	1.272889989	0.334026	112
3104.724	10:02:16.134	43.462229950	1.272889989	0.334026	112
3104.974	10:02:16.384	43.462229950	1.272889989	0.334026	112
3105.224	10:02:16.634	43.462229950	1.272889989	0.334026	112
3105.474	10:02:16.884	43.462229950	1.272889989	0.334026	112
3105.724	10:02:17.134	43.462229950	1.272889989	0.334026	112
3105.974	10:02:17.384	43.462229950	1.272889989	0.334026	112
3106.224	10:02:17.634	43.462229950	1.272889989	0.334026	112
3106.474	10:02:17.884	43.462229950	1.272889989	0.334026	112
3106.724	10:02:18.134	43.462229950	1.272889989	0.334026	112
3106.974	10:02:18.384	43.462229950	1.272889989	0.334026	112
3107.224	10:02:18.634	43.462229950	1.272889989	0.334026	112
3107.474	10:02:18.884	43.462229950	1.272889989	0.337484	112
3107.724	10:02:19.134	43.462229950	1.272889989	0.337484	112
3107.974	10:02:19.384	43.462229950	1.272889989	0.337484	112
3108.224	10:02:19.634	43.462229950	1.272889989	0.337484	112
3108.474	10:02:19.884	43.462229950	1.272889989	0.337484	112
3108.724	10:02:20.134	43.462229950	1.272889989	0.337484	112
3108.974	10:02:20.384	43.462229950	1.272889989	0.337484	112
3109.224	10:02:20.634	43.462229950	1.272889989	0.337484	112
3109.474	10:02:20.884	43.462229950	1.272889989	0.337484	112
3109.724	10:02:21.134	43.462229950	1.272889989	0.337484	112
3109.974	10:02:21.384	43.462229950	1.272889989	0.337484	112
3110.224	10:02:21.634	43.462229950	1.272889989	0.337484	112
3110.474	10:02:21.884	43.462229950	1.272889989	0.344049	112
3110.724	10:02:22.134	43.462229950	1.272889989	0.344049	112
3110.974	10:02:22.384	43.462229950	1.272889989	0.344049	112
3111.224	10:02:22.634	43.462229950	1.272889989	0.344049	112
3111.474	10:02:22.884	43.462229950	1.272889989	0.344049	112
3111.724	10:02:23.134	43.462229950	1.272889989	0.344049	112
3111.974	10:02:23.384	43.462229950	1.272889989	0.344049	112
3112.224	10:02:23.634	43.462229950	1.272889989	0.344049	112
3112.474	10:02:23.884	43.462229950	1.272889989	0.344049	112
3112.724	10:02:24.134	43.462229950	1.272889989	0.344049	112
3112.974	10:02:24.384	43.462229950	1.272889989	0.344049	112
3113.224	10:02:24.634	43.462229950	1.272889989	0.344049	112
3113.474	10:02:24.884	43.462229950	1.272889989	0.353654	112
3113.724	10:02:25.134	43.462229950	1.272889989	0.353654	112
3113.974	10:02:25.384	43.462229950	1.272889989	0.353654	112
3114.224	10:02:25.634	43.462229950	1.272889989	0.353654	112
3114.474	10:02:25.884	43.462229950	1.272889989	0.353654	112
3114.724	10:02:26.134	43.462229950	1.272889989	0.353654	112
3114.974	10:02:26.384	43.462229950	1.272889989	0.353654	112
3115.224	10:02:26.634	43.462229950	1.272889989	0.353654	112
3115.474	10:02:26.884	43.462229950	1.272889989	0.353654	112
3115.724	10:02:27.134	43.462229950	1.272889989	0.353654	112
3115.974	10:02:27.384	43.462229950	1.272889989	0.353654	112
3116.224	10:02:27.634	43.462229950	1.272889989	0.353654	112
3116.474	10:02:27.884	43.462229950	1.272889989	0.327257	112
3116.724	10:02:28.134	43.462229950	1.272889989	0.327257	112
3116.974	10:02:28.384	43.462229950	1.272889989	0.327257	112
3117.224	10:02:28.634	43.462229950	1.272889989	0.327257	112
3117.474	10:02:28.884	43.462229950	1.272889989	0.327257	112
3117.724	10:02:29.134	43.462229950	1.272889989	0.327257	112
3117.974	10:02:29.384	43.462229950	1.272889989	0.327257	112
3118.224	10:02:29.634	43.462229950	1.272889989	0.327257	112
3118.474	10:02:29.884	43.462229950	1.272889989	0.327257	112
3118.724	10:02:30.134	43.462229950	1.272889989	0.327257	112
3118.974	10:02:30.384	43.462229950	1.272889989	0.327257	112
3119.224	10:02:30.634	43.462229950	1.272889989	0.327257	112
3119.474	10:02:30.884	43.462229950	1.272889989	0.353874	112
3119.724	10:02:31.134	43.462229950	1.272889989	0.353874	112
3119.974	10:02:31.384	43.462229950	1.272889989	0.353874	112
3120.224	10:02:31.634	43.462229950	1.272889989	0.353874	112
3120.474	10:02:31.884	43.462229950	1.272889989	0.353874	112
3120.724	10:02:32.134	43.462229950	1.272889989	0.353874	112
3120.974	10:02:32.384	43.462229950	1.272889989	0.353874	112
3121.224	10:02:32.634	43.462229950	1.272889989	0.353874	112
3121.474	10:02:32.884	43.462229950	1.272889989	0.353874	112
3121.724	10:02:33.134	43.462229950	1.272889989	0.353874	112
3121.974	10:02:33.384	43.462229950	1.272889989	0.353874	112
3122.224	10:02:33.634	43.462229950	1.272889989	0.353874	112
3122.474	10:02:33.884	43.462229950	1.272889989	0.332543	112
3122.724	10:02:34.134	43.462229950	1.272889989	0.332543	111
3122.974	10:02:34.384	43.462229950	1.272889989	0.332543	111
3123.224	10:02:34.634	43.462229950	1.272889989	0.332543	111
3123.474	10:02:34.884	43.462229950	1.272889989	0.332543	111
3123.724	10:02:35.134	43.462229950	1.272889989	0.332543	111
3123.974	10:02:35.384	43.462229950	1.272889989	0.332543	111
3124.224	10:02:35.634	43.462229950	1.272889989	0.332543	111
3124.474	10:02:35.884	43.462229950	1.272889989	0.332543	111
3124.724	10:02:36.134	43.462229950	1.272889989	0.332543	111
3124.974	10:02:36.384	43.462229950	1.272889989	0.332543	111
3125.224	10:02:36.634	43.462229950	1.272889989	0.332543	111
3125.474	10:02:36.884	43.462229950	1.272889989	0.336781	111
3125.724	10:02:37.134	43.462229950	1.272889989	0.336781	111
3125.974	10:02:37.384	43.462229950	1.272889989	0.336781	111
3126.224	10:02:37.634	43.462229950	1.272889989	0.336781	111
3126.474	10:02:37.884	43.462229950	1.272889989	0.336781	111
3126.724	10:02:38.134	43.462229950	1.272889989	0.336781	112
3126.974	10:02:38.384	43.462229950	1.272889989	0.336781	112
3127.224	10:02:38.634	43.462229950	1.272889989	0.336781	112
3127.474	10:02:38.884	43.462229950	1.272889989	0.336781	112
3127.724	10:02:39.134	43.462229950	1.272889989	0.336781	112
3127.974	10:02:39.384	43.462229950	1.272889989	0.336781	112
3128.224	10:02:39.634	43.462229950	1.272889989	0.336781	112
3128.474	10:02:39.884	43.462229950	1.272889989	0.336781	112
3128.724	10:02:40.134	43.462229950	1.272889989	0.336781	111
3128.974	10:02:40.384	43.462229950	1.272889989	0.336781	111
3129.224	10:02:40.634	43.462229950	1.272889989	0.336781	111
3129.474	10:02:40.884	43.462229950	1.272889989	0.336781	111
3129.724	10:02:41.134	43.462229950	1.272889989	0.336781	111
3129.974	10:02:41.384	43.462229950	1.272889989	0.336781	111
3130.224	10:02:41.634	43.462229950	1.272889989	0.336781	111
3130.474	10:02:41.884	43.462229950	1.272889989	0.336781	111
3130.724	10:02:42.134	43.462229950	1.272889989	0.336781	111
3130.974	10:02:42.384	43.462229950	1.272889989	0.336781	111
3131.224	10:02:42.634	43.462229950	1.272889989	0.336781	111
3131.474	10:02:42.884	43.462229950	1.272889989	0.336781	111
3131.724	10:02:43.134	43.462229950	1.272889989	0.336781	111
3131.974	10:02:43.384	43.462229950	1.272889989	0.336781	111
3132.224	10:02:43.634	43.462229950	1.272889989	0.336781	111
3132.474	10:02:43.884	43.462229950	1.272889989	0.336781	111
3132.724	10:02:44.134	43.462229950	1.272889989	0.336781	111
3132.974	10:02:44.384	43.462229950	1.272889989	0.336781	111
3133.224	10:02:44.634	43.462229950	1.272889989	0.336781	111
3133.474	10:02:44.884	43.462229950	1.272889989	0.336781	111
3133.724	10:02:45.134	43.462229950	1.272889989	0.336781	111
3133.974	10:02:45.384	43.462229950	1.272889989	0.336781	111
3134.224	10:02:45.634	43.462229950	1.272889989	0.336781	111
3134.474	10:02:45.884	43.462229950	1.272889989	0.34662	111
3134.724	10:02:46.134	43.462229950	1.272889989	0.34662	111
3134.974	10:02:46.384	43.462229950	1.272889989	0.34662	111
3135.224	10:02:46.634	43.462229950	1.272889989	0.34662	111
3135.474	10:02:46.884	43.462229950	1.272889989	0.34662	111
3135.724	10:02:47.134	43.462229950	1.272889989	0.34662	111
3135.974	10:02:47.384	43.462229950	1.272889989	0.34662	111
3136.224	10:02:47.634	43.462229950	1.272889989	0.34662	111
3136.474	10:02:47.884	43.462229950	1.272889989	0.34662	111
3136.724	10:02:48.134	43.462229950	1.272889989	0.34662	111
3136.974	10:02:48.384	43.462229950	1.272889989	0.34662	111
3137.224	10:02:48.634	43.462229950	1.272889989	0.34662	111
3137.474	10:02:48.884	43.462229950	1.272889989	0.348424	111
3137.724	10:02:49.134	43.462229950	1.272889989	0.348424	111
3137.974	10:02:49.384	43.462229950	1.272889989	0.348424	111
3138.224	10:02:49.634	43.462229950	1.272889989	0.348424	111
3138.474	10:02:49.884	43.462229950	1.272889989	0.348424	111
3138.724	10:02:50.134	43.462229950	1.272889989	0.348424	111
3138.974	10:02:50.384	43.462229950	1.272889989	0.348424	111
3139.224	10:02:50.634	43.462229950	1.272889989	0.348424	111
3139.474	10:02:50.884	43.462229950	1.272889989	0.348424	111
3139.724	10:02:51.134	43.462229950	1.272889989	0.348424	111
3139.974	10:02:51.384	43.462229950	1.272889989	0.348424	111
3140.224	10:02:51.634	43.462229950	1.272889989	0.348424	111
3140.474	10:02:51.884	43.462229950	1.272889989	0.344858	111
3140.724	10:02:52.134	43.462229950	1.272889989	0.344858	111
3140.974	10:02:52.384	43.462229950	1.272889989	0.344858	111
3141.224	10:02:52.634	43.462229950	1.272889989	0.344858	111
3141.474	10:02:52.884	43.462229950	1.272889989	0.344858	111
3141.724	10:02:53.134	43.462229950	1.272889989	0.344858	111
3141.974	10:02:53.384	43.462229950	1.272889989	0.344858	111
3142.224	10:02:53.634	43.462229950	1.272889989	0.344858	111
3142.474	10:02:53.884	43.462229950	1.272889989	0.344858	111
3142.724	10:02:54.134	43.462229950	1.272889989	0.344858	111
3142.974	10:02:54.384	43.462229950	1.272889989	0.344858	111
3143.224	10:02:54.634	43.462229950	1.272889989	0.344858	111
3143.474	10:02:54.884	43.462229950	1.272889989	0.336731	111
3143.724	10:02:55.134	43.462229950	1.272889989	0.336731	111
3143.974	10:02:55.384	43.462229950	1.272889989	0.336731	111
3144.224	10:02:55.634	43.462229950	1.272889989	0.336731	111
3144.474	10:02:55.884	43.462229950	1.272889989	0.336731	111
3144.724	10:02:56.134	43.462229950	1.272889989	0.336731	111
3144.974	10:02:56.384	43.462229950	1.272889989	0.336731	111
3145.224	10:02:56.634	43.462229950	1.272889989	0.336731	111
3145.474	10:02:56.884	43.462229950	1.272889989	0.336731	111
3145.724	10:02:57.134	43.462229950	1.272889989	0.336731	111
3145.974	10:02:57.384	43.462229950	1.272889989	0.336731	111
3146.224	10:02:57.634	43.462229950	1.272889989	0.336731	111
3146.474	10:02:57.884	43.462229950	1.272889989	0.339504	111
3146.724	10:02:58.134	43.462229950	1.272889989	0.339504	111
3146.974	10:02:58.384	43.462229950	1.272889989	0.339504	111
3147.224	10:02:58.634	43.462229950	1.272889989	0.339504	111
3147.474	10:02:58.884	43.462229950	1.272889989	0.339504	111
3147.724	10:02:59.134	43.462229950	1.272889989	0.339504	111
3147.974	10:02:59.384	43.462229950	1.272889989	0.339504	111
3148.224	10:02:59.634	43.462229950	1.272889989	0.339504	111
3148.474	10:02:59.884	43.462229950	1.272889989	0.339504	111
3148.724	10:03:0.134	43.462229950	1.272889989	0.339504	111
3148.974	10:03:0.384	43.462229950	1.272889989	0.339504	111
3149.224	10:03:0.634	43.462229950	1.272889989	0.339504	111
3149.474	10:03:0.884	43.462229950	1.272889989	0.339336	111
3149.724	10:03:1.134	43.462229950	1.272889989	0.339336	111
3149.974	10:03:1.384	43.462229950	1.272889989	0.339336	111
3150.224	10:03:1.634	43.462229950	1.272889989	0.339336	111
3150.474	10:03:1.884	43.462229950	1.272889989	0.339336	111
3150.724	10:03:2.134	43.462229950	1.272889989	0.339336	111
3150.974	10:03:2.384	43.462229950	1.272889989	0.339336	111
3151.224	10:03:2.634	43.462229950	1.272889989	0.339336	111
3151.474	10:03:2.884	43.462229950	1.272889989	0.339336	111
3151.724	10:03:3.134	43.462229950	1.272889989	0.339336	111
3151.974	10:03:3.384	43.462229950	1.272889989	0.339336	111
3152.224	10:03:3.634	43.462229950	1.272889989	0.339336	111
3152.474	10:03:3.884	43.462229950	1.272889989	0.33545	111
3152.724	10:03:4.134	43.462229950	1.272889989	0.33545	111
3152.974	10:03:4.384	43.462229950	1.272889989	0.33545	111
3153.224	10:03:4.634	43.462229950	1.272889989	0.33545	111
3153.474	10:03:4.884	43.462229950	1.272889989	0.33545	111
3153.724	10:03:5.134	43.462229950	1.272889989	0.33545	111
3153.974	10:03:5.384	43.462229950	1.272889989	0.33545	111
3154.224	10:03:5.634	43.462229950	1.272889989	0.33545	111
3154.474	10:03:5.884	43.462229950	1.272889989	0.33545	111
3154.724	10:03:6.134	43.462229950	1.272889989	0.33545	111
3154.974	10:03:6.384	43.462229950	1.272889989	0.33545	111
3155.224	10:03:6.634	43.462229950	1.272889989	0.33545	111
3155.474	10:03:6.884	43.462229950	1.272889989	0.341694	111
3155.724	10:03:7.134	43.462229950	1.272889989	0.341694	111
3155.974	10:03:7.384	43.462229950	1.272889989	0.341694	111
3156.224	10:03:7.634	43.462229950	1.272889989	0.341694	111
3156.474	10:03:7.884	43.462229950	1.272889989	0.341694	111
3156.724	10:03:8.134	43.462229950	1.272889989	0.341694	111
3156.974	10:03:8.384	43.462229950	1.272889989	0.341694	111
3157.224	10:03:8.634	43.462229950	1.272889989	0.341694	111
3157.474	10:03:8.884	43.462229950	1.272889989	0.341694	111
3157.724	10:03:9.134	43.462229950	1.272889989	0.341694	111
3157.974	10:03:9.384	43.462229950	1.272889989	0.341694	111
3158.224	10:03:9.634	43.462229950	1.272889989	0.341694	111
3158.474	10:03:9.884	43.462229950	1.272889989	0.341694	111
3158.724	10:03:10.134	43.462229950	1.272889989	0.341694	111
3158.974	10:03:10.384	43.462229950	1.272889989	0.341694	111
3159.224	10:03:10.634	43.462229950	1.272889989	0.341694	111
3159.474	10:03:10.884	43.462229950	1.272889989	0.341694	111
3159.724	10:03:11.134	43.462229950	1.272889989	0.341694	111
3159.974	10:03:11.384	43.462229950	1.272889989	0.341694	111
3160.224	10:03:11.634	43.462229950	1.272889989	0.341694	111
3160.474	10:03:11.884	43.462229950	1.272889989	0.341694	111
3160.724	10:03:12.134	43.462229950	1.272889989	0.341694	111
3160.974	10:03:12.384	43.462229950	1.272889989	0.341694	111
3161.224	10:03:12.634	43.462229950	1.272889989	0.341694	111
3161.474	10:03:12.884	43.462229950	1.272889989	0.3414	111
3161.724	10:03:13.134	43.462229950	1.272889989	0.3414	111
3161.974	10:03:13.384	43.462229950	1.272889989	0.3414	111
3162.224	10:03:13.634	43.462229950	1.272889989	0.3414	111
3162.474	10:03:13.884	43.462229950	1.272889989	0.3414	111
3162.724	10:03:14.134	43.462229950	1.272889989	0.3414	111
3162.974	10:03:14.384	43.462229950	1.272889989	0.3414	111
3163.224	10:03:14.634	43.462229950	1.272889989	0.3414	111
3163.474	10:03:14.884	43.462229950	1.272889989	0.3414	111
3163.724	10:03:15.134	43.462229950	1.272889989	0.3414	111
3163.974	10:03:15.384	43.462229950	1.272889989	0.3414	111
3164.224	10:03:15.634	43.462229950	1.272889989	0.3414	111
3164.474	10:03:15.884	43.462229950	1.272889989	0.350022	111
3164.724	10:03:16.134	43.462229950	1.272889989	0.350022	111
3164.974	10:03:16.384	43.462229950	1.272889989	0.350022	111
3165.224	10:03:16.634	43.462229950	1.272889989	0.350022	111
